Code,ISIN,Name,GroupCode,CapSize,IndLarge,IndMedium,IndSmall
452260,KR7452260003,한화갤러리아,ST,3.0,16,0,0
45226K,KR745226K018,한화갤러리아우,ST,0.0,16,0,0
452360,KR7452360001,SOL 미국배당다우존스(H),EF,,0,0,0
452440,KR7452440001,VITA 밸류알파액티브,EF,,0,0,0
453010,KR7453010001,PLUS KOFR금리,EF,,0,0,0
453060,KR7453060006,HANARO KOFR금리액티브(합성),EF,,0,0,0
453080,KR7453080004,KIWOOM 미국나스닥100(H),EF,,0,0,0
453330,KR7453330003,RISE 미국S&P500(H),EF,,0,0,0
453340,KR7453340002,현대그린푸드,ST,3.0,16,0,0
453540,KR7453540007,TIGER 25-10 회사채(A+이상)액티브,EF,,0,0,0
453630,KR7453630006,KODEX 미국S&P500필수소비재,EF,,0,0,0
453640,KR7453640005,KODEX 미국S&P500헬스케어,EF,,0,0,0
453650,KR7453650004,KODEX 미국S&P500금융,EF,,0,0,0
453660,KR7453660003,KODEX 미국S&P500경기소비재,EF,,0,0,0
453810,KR7453810004,KODEX 인도Nifty50,EF,,0,0,0
453820,KR7453820003,KODEX 인도Nifty50레버리지(합성),EF,,0,0,0
453850,KR7453850000,ACE 미국30년국채액티브(H),EF,,0,0,0
453870,KR7453870008,TIGER 인도니프티50,EF,,0,0,0
453950,KR7453950008,TIGER TSMC파운드리밸류체인,EF,,0,0,0
454180,KR7454180001,KIWOOM 차이나내수소비TOP CSI,EF,,0,0,0
454320,KR7454320003,HANARO CAPEX설비투자iSelect,EF,,0,0,0
454780,KR7454780008,KIWOOM 종합채권(AA-이상)액티브,EF,,0,0,0
454910,KR7454910001,두산로보틱스,ST,1.0,27,12,0
455030,KR7455030007,KODEX 미국달러SOFR금리액티브(합성),EF,,0,0,0
455660,KR7455660001,ACE 미국하이일드액티브(H),EF,,0,0,0
455850,KR7455850008,SOL AI반도체소부장,EF,,0,0,0
455860,KR7455860007,SOL 2차전지소부장Fn,EF,,0,0,0
455890,KR7455890004,RISE 머니마켓액티브,EF,,0,0,0
455960,KR7455960005,RISE 미국달러SOFR금리액티브(합성),EF,,0,0,0
456040,KR7456040005,OCI,ST,2.0,27,8,0
456200,KR7456200005,PLUS 미국달러SOFR금리액티브(합성),EF,,0,0,0
456250,KR7456250000,KODEX 유럽명품TOP10 STOXX,EF,,0,0,0
456600,KR7456600006,TIMEFOLIO 글로벌AI인공지능액티브,EF,,0,0,0
456610,KR7456610005,TIGER 미국달러SOFR금리액티브(합성),EF,,0,0,0
456680,KR7456680008,TIGER 차이나전기차레버리지(합성),EF,,0,0,0
456880,KR7456880004,ACE 미국달러SOFR금리(합성),EF,,0,0,0
457190,KR7457190007,이수스페셜티케미컬,ST,2.0,27,8,0
457480,KR7457480002,ACE 테슬라밸류체인액티브,EF,,0,0,0
457690,KR7457690006,KODEX 33-06 국고채액티브,EF,,0,0,0
457700,KR7457700003,KODEX 53-09 국고채액티브,EF,,0,0,0
457930,KR7457930006,BNK 미래전략기술액티브,EF,,0,0,0
457990,KR7457990000,PLUS 태양광&ESS,EF,,0,0,0
458030,KR7458030004,WON 단기국공채액티브,EF,,0,0,0
458210,KR7458210002,KIWOOM CD금리액티브(합성),EF,,0,0,0
458250,KR7458250008,TIGER 미국30년국채스트립액티브(합성 H),EF,,0,0,0
458260,KR7458260007,TIGER 미국투자등급회사채액티브(H),EF,,0,0,0
458730,KR7458730009,TIGER 미국배당다우존스,EF,,0,0,0
458750,KR7458750007,TIGER 미국배당다우존스타겟커버드콜1호,EF,,0,0,0
458760,KR7458760006,TIGER 미국배당다우존스타겟커버드콜2호,EF,,0,0,0
459370,KR7459370003,SOL 유럽탄소배출권선물인버스ICE(H),EF,,0,0,0
459560,KR7459560009,KODEX 테슬라밸류체인FactSet,EF,,0,0,0
459580,KR7459580007,KODEX CD금리액티브(합성),EF,,0,0,0
459750,KR7459750006,RISE 글로벌주식분산액티브,EF,,0,0,0
459790,KR7459790002,KIWOOM 미국성장기업30액티브,EF,,0,0,0
460270,KR7460270002,KIWOOM 미국달러SOFR금리액티브(합성),EF,,0,0,0
460280,KR7460280001,KIWOOM Fn유전자혁신기술,EF,,0,0,0
460660,KR7460660004,RISE 미국S&P배당킹,EF,,0,0,0
460850,KR7460850001,동국씨엠,ST,3.0,27,11,0
460860,KR7460860000,동국제강,ST,3.0,27,11,0
460960,KR7460960008,ACE 글로벌인컴TOP10 SOLACTIVE,EF,,0,0,0
461260,KR7461260002,ACE 25-06 회사채(AA-이상)액티브,EF,,0,0,0
461270,KR7461270001,ACE 26-06 회사채(AA-이상)액티브,EF,,0,0,0
461340,KR7461340002,HANARO 글로벌생성형AI액티브,EF,,0,0,0
461450,KR7461450009,KODEX 코스닥글로벌,EF,,0,0,0
461460,KR7461460008,PLUS 국고채10년액티브,EF,,0,0,0
461490,KR7461490005,RISE 글로벌자산배분액티브,EF,,0,0,0
461500,KR7461500001,HANARO 종합채권(AA-이상)액티브,EF,,0,0,0
461580,KR7461580003,TIGER 코스닥글로벌,EF,,0,0,0
461600,KR7461600009,SOL 미국30년국채액티브(H),EF,,0,0,0
461900,KR7461900003,PLUS 미국테크TOP10,EF,,0,0,0
461910,KR7461910002,PLUS 미국테크TOP10레버리지(합성),EF,,0,0,0
461950,KR7461950008,KODEX 2차전지핵심소재10,EF,,0,0,0
462010,KR7462010000,TIGER 2차전지소재Fn,EF,,0,0,0
462330,KR7462330002,KODEX 2차전지산업레버리지,EF,,0,0,0
462340,KR7462340001,에셋플러스 글로벌다이나믹시니어액티브,EF,,0,0,0
462520,KR7462520008,조선내화,ST,3.0,27,10,0
462540,KR7462540006,SOL 25-09 회사채(AA-이상)액티브,EF,,0,0,0
462870,KR7462870007,시프트업,ST,1.0,29,0,0
462900,KR7462900002,KoAct 바이오헬스케어액티브,EF,,0,0,0
463050,KR7463050005,TIMEFOLIO K바이오액티브,EF,,0,0,0
463250,KR7463250001,TIGER K방산&우주,EF,,0,0,0
463290,KR7463290007,1Q 단기금융채액티브,EF,,0,0,0
463300,KR7463300004,RISE 중국본토CSI300,EF,,0,0,0
463640,KR7463640003,KODEX 미국S&P500유틸리티,EF,,0,0,0
463680,KR7463680009,KODEX 미국S&P500테크놀로지,EF,,0,0,0
463690,KR7463690008,KODEX 미국S&P500커뮤니케이션,EF,,0,0,0
464060,KR7464060003,HANARO 글로벌반도체TOP10 SOLACTIVE,EF,,0,0,0
464240,KR7464240001,KIWOOM 26-09회사채(AA-이상)액티브,EF,,0,0,0
464310,KR7464310002,TIGER 글로벌AI&로보틱스 INDXX,EF,,0,0,0
464470,KR7464470004,PLUS 미국채30년액티브,EF,,0,0,0
464600,KR7464600006,SOL 자동차소부장Fn,EF,,0,0,0
464610,KR7464610005,SOL 의료기기소부장Fn,EF,,0,0,0
464920,KR7464920008,PLUS 일본반도체소부장,EF,,0,0,0
464930,KR7464930007,TIGER 글로벌혁신블루칩TOP10,EF,,0,0,0
465330,KR7465330009,RISE 2차전지TOP10,EF,,0,0,0
465350,KR7465350007,RISE 2차전지TOP10인버스(합성),EF,,0,0,0
465580,KR7465580009,ACE 미국빅테크TOP7 Plus,EF,,0,0,0
465610,KR7465610004,ACE 미국빅테크TOP7 Plus레버리지(합성),EF,,0,0,0
465620,KR7465620003,ACE 미국빅테크TOP7 Plus인버스(합성),EF,,0,0,0
465660,KR7465660009,TIGER 일본반도체FACTSET,EF,,0,0,0
465670,KR7465670008,TIGER 미국캐시카우100,EF,,0,0,0
465770,KR7465770006,STX그린로지스,ST,3.0,19,0,0
465780,KR7465780005,마이티 26-09 특수채(AAA)액티브,EF,,0,0,0
466400,KR7466400009,1Q 25-08 회사채(A+이상)액티브,EF,,0,0,0
466810,KR7466810009,BNK 2차전지양극재,EF,,0,0,0
466920,KR7466920006,SOL 조선TOP3플러스,EF,,0,0,0
466930,KR7466930005,SOL 자동차TOP3플러스,EF,,0,0,0
466940,KR7466940004,TIGER 은행고배당플러스TOP10,EF,,0,0,0
466950,KR7466950003,TIGER 글로벌AI액티브,EF,,0,0,0
467620,KR7467620001,KIWOOM 25-09 미국채권(AA-이상)액티브,EF,,0,0,0
467940,KR7467940003,KODEX 25-11 회사채(A+이상)액티브,EF,,0,0,0
468370,KR7468370002,KODEX iShares미국인플레이션국채액티브,EF,,0,0,0
468380,KR7468380001,KODEX iShares미국하이일드액티브,EF,,0,0,0
468630,KR7468630009,KODEX iShares미국투자등급회사채액티브,EF,,0,0,0
468820,KR7468820006,WON 25-09 회사채(AA-이상)액티브,EF,,0,0,0
469050,KR7469050009,RISE 미국반도체NYSE(H),EF,,0,0,0
469060,KR7469060008,RISE 미국반도체NYSE,EF,,0,0,0
469070,KR7469070007,RISE AI&로봇,EF,,0,0,0
469150,KR7469150007,ACE AI반도체포커스,EF,,0,0,0
469160,KR7469160006,ACE 일본반도체,EF,,0,0,0
469170,KR7469170005,ACE 포스코그룹포커스,EF,,0,0,0
469530,KR7469530000,RISE 미국달러선물인버스,EF,,0,0,0
469790,KR7469790000,KIWOOM K-테크TOP10,EF,,0,0,0
469830,KR7469830004,SOL 초단기채권액티브,EF,,0,0,0
470310,KR7470310004,UNICORN 생성형AI강소기업액티브,EF,,0,0,0
471040,KR7471040006,KoAct 글로벌AI&로봇액티브,EF,,0,0,0
471230,KR7471230003,KODEX 국고채10년액티브,EF,,0,0,0
471290,KR7471290007,HANARO CD금리액티브(합성),EF,,0,0,0
471460,KR7471460006,KIWOOM 국고채30년액티브,EF,,0,0,0
471760,KR7471760009,TIGER AI반도체핵심공정,EF,,0,0,0
471780,KR7471780007,TIGER 코리아테크액티브,EF,,0,0,0
471990,KR7471990002,KODEX AI반도체핵심장비,EF,,0,0,0
472150,KR7472150002,TIGER 배당커버드콜액티브,EF,,0,0,0
472160,KR7472160001,TIGER 미국테크TOP10 INDXX(H),EF,,0,0,0
472170,KR7472170000,TIGER 미국테크TOP10채권혼합,EF,,0,0,0
472350,KR7472350008,1Q 차이나H(H),EF,,0,0,0
472490,KR7472490002,HANARO 미국애그테크,EF,,0,0,0
472720,KR7472720002,TRUSTON 주주가치액티브,EF,,0,0,0
472830,KR7472830009,RISE 미국30년국채커버드콜(합성),EF,,0,0,0
472840,KR7472840008,ITF 200,EF,,0,0,0
472870,KR7472870005,RISE 미국30년국채엔화노출(합성 H),EF,,0,0,0
472920,KR7472920008,HK 종합채권(AA-이상)액티브,EF,,0,0,0
473290,KR7473290005,KODEX 26-12 회사채(AA-이상)액티브,EF,,0,0,0
473330,KR7473330009,SOL 미국30년국채커버드콜(합성),EF,,0,0,0
473440,KR7473440006,ACE 11월만기자동연장회사채AA-이상액티브,EF,,0,0,0
473460,KR7473460004,KODEX 미국서학개미,EF,,0,0,0
473490,KR7473490001,KIWOOM 글로벌AI반도체,EF,,0,0,0
473590,KR7473590008,ACE 미국주식베스트셀러,EF,,0,0,0
473640,KR7473640001,HANARO 글로벌금채굴기업,EF,,0,0,0
474220,KR7474220001,TIGER 미국테크TOP10타겟커버드콜,EF,,0,0,0
474390,KR7474390002,SOL 국고채30년액티브,EF,,0,0,0
474590,KR7474590007,WON 반도체밸류체인액티브,EF,,0,0,0
474800,KR7474800000,KIWOOM 미국원유에너지기업,EF,,0,0,0
474920,KR7474920006,에셋플러스 차이나일등기업포커스10액티브,EF,,0,0,0
475050,KR7475050001,ACE KPOP포커스,EF,,0,0,0
475070,KR7475070009,KoAct 글로벌친환경전력인프라액티브,EF,,0,0,0
475080,KR7475080008,KODEX 테슬라커버드콜채권혼합액티브,EF,,0,0,0
475150,KR7475150009,SK이터닉스,ST,3.0,18,0,0
475260,KR7475260006,ACE 2월만기자동연장회사채AA-이상액티브,EF,,0,0,0
475270,KR7475270005,ACE 5월만기자동연장회사채AA-이상액티브,EF,,0,0,0
475280,KR7475280004,ACE 8월만기자동연장회사채AA-이상액티브,EF,,0,0,0
475300,KR7475300000,SOL 반도체전공정,EF,,0,0,0
475310,KR7475310009,SOL 반도체후공정,EF,,0,0,0
475350,KR7475350005,RISE 버크셔포트폴리오TOP10,EF,,0,0,0
475380,KR7475380002,RISE 글로벌리얼티인컴,EF,,0,0,0
475560,KR7475560009,더본코리아,ST,3.0,16,0,0
475630,KR7475630000,TIGER CD1년금리액티브(합성),EF,,0,0,0
475720,KR7475720009,RISE 200위클리커버드콜,EF,,0,0,0
476000,KR7476000005,UNICORN 포스트IPO액티브,EF,,0,0,0
476030,KR7476030002,SOL 미국나스닥100,EF,,0,0,0
476070,KR7476070008,KODEX 글로벌비만치료제TOP2 Plus,EF,,0,0,0
476260,KR7476260005,HANARO 반도체핵심공정주도주,EF,,0,0,0
476310,KR7476310008,RISE 글로벌비만산업TOP2+,EF,,0,0,0
476450,KR7476450002,KIWOOM 머니마켓액티브,EF,,0,0,0
476550,KR7476550009,TIGER 미국30년국채커버드콜액티브(H),EF,,0,0,0
476690,KR7476690003,TIGER 글로벌비만치료제TOP2Plus,EF,,0,0,0
476750,KR7476750005,ACE 미국30년국채엔화노출액티브(H),EF,,0,0,0
476760,KR7476760004,ACE 미국30년국채액티브,EF,,0,0,0
476800,KR7476800008,KODEX 한국부동산리츠인프라,EF,,0,0,0
476810,KR7476810007,KODEX 25-11 은행채(AA-이상)PLUS액티브,EF,,0,0,0
476850,KR7476850003,KoAct 배당성장액티브,EF,,0,0,0
477050,KR7477050009,PLUS 머니마켓액티브,EF,,0,0,0
477080,KR7477080006,RISE CD금리액티브(합성),EF,,0,0,0
477490,KR7477490007,에셋플러스 글로벌일등기업포커스10액티브,EF,,0,0,0
477730,KR7477730006,KODEX 인도타타그룹,EF,,0,0,0
478150,KR7478150006,TIMEFOLIO 글로벌우주테크&방산액티브,EF,,0,0,0
479080,KR7479080004,1Q 머니마켓액티브,EF,,0,0,0
479520,KR7479520009,RISE KOFR금리액티브(합성),EF,,0,0,0
479620,KR7479620007,SOL 미국AI반도체칩메이커,EF,,0,0,0
479730,KR7479730004,TIGER 인도빌리언컨슈머,EF,,0,0,0
479850,KR7479850000,HANARO K-뷰티,EF,,0,0,0
480020,KR7480020007,ACE 미국빅테크7+데일리타겟커버드콜(합성),EF,,0,0,0
480030,KR7480030006,ACE 미국500데일리타겟커버드콜(합성),EF,,0,0,0
480040,KR7480040005,ACE 미국반도체데일리타겟커버드콜(합성),EF,,0,0,0
480260,KR7480260009,TIGER 27-04회사채(A+이상)액티브,EF,,0,0,0
480310,KR7480310002,TIGER 글로벌온디바이스AI,EF,,0,0,0
480370,KR7480370006,씨케이솔루션,ST,0.0,18,0,0
480460,KR7480460005,WON 한국부동산TOP3플러스,EF,,0,0,0
481050,KR7481050003,KODEX CD1년금리플러스액티브(합성),EF,,0,0,0
481060,KR7481060002,KODEX 미국30년국채타겟커버드콜(합성 H),EF,,0,0,0
481180,KR7481180008,SOL 미국AI소프트웨어,EF,,0,0,0
481190,KR7481190007,SOL 미국테크TOP10,EF,,0,0,0
481200,KR7481200004,SOL 미국테크TOP10인버스(합성),EF,,0,0,0
481340,KR7481340008,RISE 미국30년국채액티브,EF,,0,0,0
481430,KR7481430007,RISE 국고채10년액티브,EF,,0,0,0
481850,KR7481850006,신한글로벌액티브리츠,RT,3.0,21,0,0
482030,KR7482030004,KoAct 테크핵심소재공급망액티브,EF,,0,0,0
482730,KR7482730009,TIGER 미국S&P500타겟데일리커버드콜,EF,,0,0,0
482870,KR7482870003,HANARO 주주가치성장코리아액티브,EF,,0,0,0
483020,KR7483020004,KIWOOM 의료AI,EF,,0,0,0
483030,KR7483030003,KIWOOM 미국블록버스터바이오테크의약품+,EF,,0,0,0
483230,KR7483230009,RISE 25-06 은행채(AA+이상)액티브,EF,,0,0,0
483240,KR7483240008,TIGER 미국나스닥100ETF선물,EF,,0,0,0
483280,KR7483280004,KODEX 미국AI테크TOP10타겟커버드콜,EF,,0,0,0
483290,KR7483290003,KODEX 미국배당다우존스타겟커버드콜,EF,,0,0,0
483320,KR7483320008,ACE 엔비디아밸류체인액티브,EF,,0,0,0
483330,KR7483330007,ACE 마이크로소프트밸류체인액티브,EF,,0,0,0
483340,KR7483340006,ACE 구글밸류체인액티브,EF,,0,0,0
483420,KR7483420006,ACE 애플밸류체인액티브,EF,,0,0,0
483570,KR7483570008,KCGI 미국S&P500 TOP10,EF,,0,0,0
483650,KR7483650008,달바글로벌,ST,0.0,27,8,0
484790,KR7484790001,KODEX 미국30년국채액티브(H),EF,,0,0,0
484870,KR7484870001,엠앤씨솔루션,ST,0.0,27,12,0
484880,KR7484880000,SOL 금융지주플러스고배당,EF,,0,0,0
484890,KR7484890009,SOL 머니마켓액티브,EF,,0,0,0
485540,KR7485540009,KODEX 미국AI테크TOP10,EF,,0,0,0
485690,KR7485690002,RISE 미국AI밸류체인TOP3Plus,EF,,0,0,0
485810,KR7485810006,TIMEFOLIO 글로벌안티에이징바이오액티브,EF,,0,0,0
486240,KR7486240005,DAISHIN343 AI반도체&인프라액티브,EF,,0,0,0
486290,KR7486290000,TIGER 미국나스닥100타겟데일리커버드콜,EF,,0,0,0
486450,KR7486450000,SOL 미국AI전력인프라,EF,,0,0,0
486780,KR7486780000,HANARO 200선물레버리지1.5X,EF,,0,0,0
486790,KR7486790009,HANARO 코스닥150선물레버리지1.5X,EF,,0,0,0
486830,KR7486830003,HANARO 머니마켓액티브,EF,,0,0,0
487130,KR7487130007,KoAct AI인프라액티브,EF,,0,0,0
487230,KR7487230005,KODEX 미국AI전력핵심인프라,EF,,0,0,0
487240,KR7487240004,KODEX AI전력핵심설비,EF,,0,0,0
487340,KR7487340002,ACE 머니마켓액티브,EF,,0,0,0
487570,KR7487570004,HS효성,ST,3.0,21,0,0
487750,KR7487750002,BNK 온디바이스AI,EF,,0,0,0
487910,KR7487910002,ACE 인도컨슈머파워액티브,EF,,0,0,0
487920,KR7487920001,ACE 인도시장대표BIG5그룹액티브,EF,,0,0,0
487950,KR7487950008,KODEX 대만테크고배당다우존스,EF,,0,0,0
488080,KR7488080003,TIGER 반도체TOP10레버리지,EF,,0,0,0
488200,KR7488200007,KIWOOM K-2차전지북미공급망,EF,,0,0,0
488210,KR7488210006,KIWOOM K-반도체북미공급망,EF,,0,0,0
488290,KR7488290008,마이다스 일본테크액티브,EF,,0,0,0
488480,KR7488480005,RISE 일본섹터TOP4Plus,EF,,0,0,0
488500,KR7488500000,TIGER 미국S&P500동일가중,EF,,0,0,0
488720,KR7488720004,WON 종합채권(AA-이상)액티브,EF,,0,0,0
488770,KR7488770009,KODEX 머니마켓액티브,EF,,0,0,0
488980,KR7488980004,SOL 26-12 회사채(AA-이상)액티브,EF,,0,0,0
489000,KR7489000000,PLUS 일본엔화초단기국채(합성),EF,,0,0,0
489010,KR7489010009,PLUS 글로벌AI인프라,EF,,0,0,0
489030,KR7489030007,PLUS 고배당주위클리커버드콜,EF,,0,0,0
489250,KR7489250001,KODEX 미국배당다우존스,EF,,0,0,0
489290,KR7489290007,WON 미국빌리어네어,EF,,0,0,0
489570,KR7489570002,HANARO 25-12 은행채(AA+이상)액티브,EF,,0,0,0
489790,KR7489790006,한화비전,ST,2.0,21,0,0
489860,KR7489860007,KIWOOM 글로벌전력GRID인프라,EF,,0,0,0
489870,KR7489870006,KIWOOM 25-09 회사채(AA-이상)액티브,EF,,0,0,0
490090,KR7490090008,TIGER 미국AI빅테크10,EF,,0,0,0
490330,KR7490330008,KoAct 미국뇌질환치료제액티브,EF,,0,0,0
490480,KR7490480001,SOL K방산,EF,,0,0,0
490490,KR7490490000,SOL 미국배당미국채혼합50,EF,,0,0,0
490590,KR7490590007,RISE 미국AI밸류체인데일리고정커버드콜,EF,,0,0,0
490600,KR7490600004,RISE 미국배당100데일리고정커버드콜,EF,,0,0,0
491010,KR7491010005,TIGER 글로벌AI전력인프라액티브,EF,,0,0,0
491080,KR7491080008,KODEX 25-12 은행채(AAA)액티브,EF,,0,0,0
491090,KR7491090007,KODEX 미국테크TOP3플러스,EF,,0,0,0
491220,KR7491220000,PLUS 200TR,EF,,0,0,0
491230,KR7491230009,PLUS 국공채머니마켓액티브,EF,,0,0,0
491510,KR7491510004,파워 K-주주가치액티브,EF,,0,0,0
491610,KR7491610002,1Q CD금리액티브(합성),EF,,0,0,0
491620,KR7491620001,RISE 미국테크100데일리고정커버드콜,EF,,0,0,0
491630,KR7491630000,RISE 미국반도체인버스(합성 H),EF,,0,0,0
491700,KR7491700001,HK 200,EF,,0,0,0
491820,KR7491820007,HANARO 전력설비투자,EF,,0,0,0
491830,KR7491830006,TIGER 미국AI반도체팹리스,EF,,0,0,0
492500,KR7492500004,1Q 현대차그룹채권(A+이상)&국고통안,EF,,0,0,0
493420,KR7493420004,SOL 미국배당다우존스2호,EF,,0,0,0
493810,KR7493810006,TIGER 미국AI빅테크10타겟데일리커버드콜,EF,,0,0,0
494180,KR7494180003,TIMEFOLIO 글로벌소비트렌드액티브,EF,,0,0,0
494210,KR7494210008,SOL 미국500타겟커버드콜액티브,EF,,0,0,0
494220,KR7494220007,UNICORN SK하이닉스밸류체인액티브,EF,,0,0,0
494300,KR7494300007,KODEX 미국나스닥100데일리커버드콜OTM,EF,,0,0,0
494310,KR7494310006,KODEX 반도체레버리지,EF,,0,0,0
494330,KR7494330004,ACE 라이프자산주주가치액티브,EF,,0,0,0
494340,KR7494340003,ACE 글로벌AI맞춤형반도체,EF,,0,0,0
494410,KR7494410004,PLUS 미국S&P500성장주,EF,,0,0,0
494420,KR7494420003,PLUS 미국배당증가성장주데일리커버드콜,EF,,0,0,0
494670,KR7494670003,TIGER 조선TOP10,EF,,0,0,0
494840,KR7494840002,TIGER 미국방산TOP10,EF,,0,0,0
494890,KR7494890007,KODEX 200액티브,EF,,0,0,0
494900,KR7494900004,TIGER 25-12 금융채(AA-이상),EF,,0,0,0
495040,KR7495040008,PLUS 코리아밸류업,EF,,0,0,0
495050,KR7495050007,RISE 코리아밸류업,EF,,0,0,0
495060,KR7495060006,TIMEFOLIO 코리아밸류업액티브,EF,,0,0,0
495230,KR7495230005,KoAct 코리아밸류업액티브,EF,,0,0,0
495330,KR7495330003,1Q 코리아밸류업,EF,,0,0,0
495550,KR7495550006,SOL 코리아밸류업TR,EF,,0,0,0
495710,KR7495710006,BNK 26-06 특수채(AAA이상)액티브,EF,,0,0,0
495750,KR7495750002,HANARO 코리아밸류업,EF,,0,0,0
495850,KR7495850000,KODEX 코리아밸류업,EF,,0,0,0
495940,KR7495940009,RISE 미국AI테크액티브,EF,,0,0,0
496020,KR7496020009,WON 전단채플러스액티브,EF,,0,0,0
496080,KR7496080003,TIGER 코리아밸류업,EF,,0,0,0
496090,KR7496090002,KIWOOM 코리아밸류업,EF,,0,0,0
496120,KR7496120007,ACE 코리아밸류업,EF,,0,0,0
496130,KR7496130006,TRUSTON 코리아밸류업액티브,EF,,0,0,0
496770,KR7496770009,PLUS 글로벌방산,EF,,0,0,0
497510,KR7497510008,ACE 글로벌빅파마,EF,,0,0,0
497520,KR7497520007,ACE 일라이릴리밸류체인,EF,,0,0,0
497570,KR7497570002,TIGER 미국필라델피아AI반도체나스닥,EF,,0,0,0
497780,KR7497780007,KoAct 미국천연가스인프라액티브,EF,,0,0,0
497880,KR7497880005,SOL CD금리&머니마켓액티브,EF,,0,0,0
498050,KR7498050004,HANARO 바이오코리아액티브,EF,,0,0,0
498180,KR7498180009,파워 종합채권(AA-이상)액티브,EF,,0,0,0
498270,KR7498270008,KIWOOM 미국양자컴퓨팅,EF,,0,0,0
498400,KR7498400001,KODEX 200타겟위클리커버드콜,EF,,0,0,0
498410,KR7498410000,KODEX 금융고배당TOP10타겟위클리커버드콜,EF,,0,0,0
498610,KR7498610005,RISE 인도디지털성장,EF,,0,0,0
498860,KR7498860006,RISE 코리아금융고배당,EF,,0,0,0
499150,KR7499150001,SOL 미국S&P500엔화노출(H),EF,,0,0,0
499660,KR7499660009,TIGER CD금리플러스액티브(합성),EF,,0,0,0
499790,KR7499790004,GS피앤엘,ST,3.0,21,0,0
950210,KR8702070002,프레스티지바이오파마,DR,,0,0,0
J0036221D,KRA0036221D6,KG모빌리티 122WR,SW,,0,0,0
J0113321D,KRA0113321D0,유니켐 38WR,SW,,0,0,0
J0124501F,KRA0124501F9,한화에어로스페이스 23R,SR,,0,0,0
J0180021D,KRA0180021D4,유니슨 15WR,SW,,0,0,0
J0696401F,KRA0696401F0,한세엠케이 7R,SR,,0,0,0
J0994401F,KRA0994401F9,스맥 15R,SR,,0,0,0
J1099621D,KRA1099621D9,AP헬스케어 6WR,SW,,0,0,0
J1432121D,KRA1432121D6,핸즈코퍼레이션 2WR,SW,,0,0,0
J2552221D,KRA2552221D6,SG 17WR,SW,,0,0,0
J2901221D,KRA2901221D4,DH오토리드 9WR,SW,,0,0,0
Q500055,KRG500000556,신한 인버스 Russell 2000 ETN,EN,,0,0,0
Q500056,KRG500000564,신한 레버리지 Russell 2000 ETN,EN,,0,0,0
Q500057,KRG500000572,신한 인버스 2X Russell 2000 ETN,EN,,0,0,0
Q500061,KRG500000614,신한 인버스 코스피 200 선물 ETN,EN,,0,0,0
Q500063,KRG500000630,신한 인버스 코스닥 150 선물 ETN,EN,,0,0,0
Q500067,KRG500000671,신한 레버리지 10년 국채선물 ETN,EN,,0,0,0
Q500068,KRG500000689,신한 인버스 2X 10년 국채선물 ETN,EN,,0,0,0
Q500069,KRG500000697,신한 레버리지 코스피 200 선물 ETN,EN,,0,0,0
Q500070,KRG500000705,신한 인버스 2X 코스피 200 선물 ETN,EN,,0,0,0
Q500071,KRG500000713,신한 레버리지 코스닥 150 선물 ETN,EN,,0,0,0
Q500072,KRG500000721,신한 인버스 2X 코스닥 150 선물 ETN,EN,,0,0,0
Q500077,KRG500000770,신한 인버스0.5X S&P500 VIX S/T선물 ETN,EN,,0,0,0
Q500078,KRG500000788,신한 S&P 유로 선물 ETN(H),EN,,0,0,0
Q500079,KRG500000796,신한 S&P 인버스 유로 선물 ETN(H),EN,,0,0,0
Q500080,KRG500000804,신한 S&P 레버리지 유로 선물 ETN(H),EN,,0,0,0
Q500081,KRG500000812,신한 S&P 인버스 2X 유로 선물 ETN(H),EN,,0,0,0
Q500082,KRG500000820,신한 블룸버그 2X 천연가스 선물 ETN,EN,,0,0,0
Q500085,KRG500000853,신한 코스피 200 TR ETN,EN,,0,0,0
Q500086,KRG500000861,신한 코스닥 150 TR ETN,EN,,0,0,0
Q500087,KRG500000879,신한 26-05 은행채(AAA) ETN,EN,,0,0,0
Q500088,KRG500000887,신한 2X 26-05 은행채(AAA) ETN,EN,,0,0,0
Q500089,KRG500000895,신한 26-05 공사채(AAA) ETN,EN,,0,0,0
Q500090,KRG500000903,신한 2X 26-05 공사채(AAA) ETN,EN,,0,0,0
Q500091,KRG500000911,신한 33-12 국고채 플러스 ETN,EN,,0,0,0
Q500093,KRG500000937,신한 블룸버그 레버리지 WTI원유선물 ETN B,EN,,0,0,0
Q500094,KRG500000945,신한 블룸버그 인버스2X WTI원유선물 ETN B,EN,,0,0,0
Q500035,KRG501500356,신한 레버리지 미국달러 선물 ETN,EN,,0,0,0
Q500036,KRG501500364,신한 인버스 2X 미국달러 선물 ETN,EN,,0,0,0
Q500020,KRG502100206,신한 레버리지 다우존스지수 선물 ETN(H),EN,,0,0,0
Q500028,KRG502100289,신한 인버스 2X 다우존스지수 선물 ETN(H),EN,,0,0,0
Q500050,KRG502100503,신한 레버리지 S&P500 선물 ETN,EN,,0,0,0
Q500051,KRG502100511,신한 인버스 2X S&P500 선물 ETN,EN,,0,0,0
Q500009,KRG502400093,신한 다우존스지수 선물 ETN(H),EN,,0,0,0
Q500010,KRG502400101,신한 인버스 다우존스지수 선물 ETN(H),EN,,0,0,0
Q500011,KRG502400119,신한 달러인덱스 선물 ETN(H),EN,,0,0,0
